Categoria,nome,precoMaximo,percentualDesconto,quantidadeDisponivel,precoComDesconto,pesoEmGramas,foraDeEstoque,quantidade
Salgadinhos,Popular Essenciais Regular Branco Lobia,7000,10,6,6300,500,FALSE,500
Salgadinhos,Puro Healthy Sal Crystal,13500,7,6,12500,1000,FALSE,1
Salgadinhos,Popular Essenciais Premium Cominho Arroz,14000,0,5,14000,1000,FALSE,1
Salgadinhos,Smith & Jones Shahi Paneer Masala Mistura,4400,0,6,4400,60,FALSE,60
Salgadinhos,Betty Crocker Mug Treats - Chocolate Mistura - Pacote de 4,20000,11,6,17800,264,FALSE,264
Salgadinhos,Smith & Jones Macarrao Masala,6000,10,5,5400,108,FALSE,108
Salgadinhos,Catch Preto Pimentao Sprinkler,10000,0,1,10000,50,FALSE,50
Salgadinhos,Weikfield Cooker Bolo Mistura - Chocolate,9500,6,6,8900,150,FALSE,150
Salgadinhos,ITC Mestre Chef Manteiga Frango,7500,30,6,5200,80,FALSE,80
Salgadinhos,Masala Aveia Masala & Coentro ,19500,9,5,17600,500,FALSE,500
Salgadinhos,Smith & Jones Ervilha Paneer Masala,4200,0,6,4200,60,FALSE,60
Salgadinhos,Kitchens de India Lentilha Bukhara Molho Mistura,11000,30,6,7700,285,FALSE,285
Salgadinhos,Popular Essenciais Frito Grama (Bengal Gram),7000,10,6,6300,500,FALSE,500
Salgadinhos,Gits Jalebi com Maker Dessert Mistura,7500,16,6,6300,100,FALSE,100
Salgadinhos,Popular Essenciais Soya Feijao ,8000,6,6,7500,500,FALSE,500
Salgadinhos,24 Mantra Organico Torrado Bengal Grama Lentilha,10500,7,6,9700,500,FALSE,500
Salgadinhos,Keya Italiano Tempero,10900,10,6,9800,35,FALSE,35
Salgadinhos,MTR Idli/Dosa/Chilly Chutney Em po,11500,0,3,11500,200,FALSE,200
Salgadinhos,Delicia Castanhas Trail Mistura ,39900,25,6,29900,200,FALSE,200
Salgadinhos,Praakritik Organico Chilka Feijao mungo Lentilha,12000,10,6,10800,500,FALSE,500
Salgadinhos,Smith & Jones Alho & Ervas Masala Mistura,9900,0,6,9900,75,FALSE,75
Salgadinhos,Eastern Tamarindo,6300,0,6,6300,200,FALSE,200
Salgadinhos,Tong Garden Wasabi Coated Greenpeas Tin,20000,11,6,17800,180,FALSE,180
Salgadinhos,Voador Bird Abacaxi Artifical Alimento Essencia,5000,2,6,4900,20,FALSE,20
Salgadinhos,Mother's Receita Tamarindo Pasta,5000,2,2,4900,200,FALSE,200
Salgadinhos,Japanese Escolha Udon Macarrao instantaneo,29500,9,6,26600,250,FALSE,250
Salgadinhos,Pantai Coco Leite,15000,0,4,15000,400,FALSE,400
Salgadinhos,Praakritik Organico Lentilha vermelha Lentilha,13000,10,6,11600,500,FALSE,500
Salgadinhos,Popular Essenciais Classico Sona Masuri Arroz,43000,10,6,38700,5000,FALSE,5
Salgadinhos,Popular Essenciais Salgado Murmure ,7000,18,6,5700,400,FALSE,400
Salgadinhos,Oleev Ativo Oleo (Pouch),26500,9,6,23900,1000,FALSE,1
Salgadinhos,Delicia Castanhas Dried Blueberries ,54000,20,6,43200,150,FALSE,150
Salgadinhos,Popular Essenciais Duplo Feijao Branco,6000,10,6,5400,250,FALSE,250
Salgadinhos,Delicia Castanhas Amendoa Natural ,34900,20,6,27900,200,FALSE,200
Salgadinhos,Praakritik Organico Rapadura,16000,6,6,15000,900,FALSE,900
Salgadinhos,Praakritik Organico Verde Acucar,9000,6,6,8400,500,FALSE,500
Salgadinhos,MTR Masala - Sambar Em po,11500,0,4,11500,200,FALSE,200
Salgadinhos,RRO Gergelim Dil Premium Gergelim Oleo Garrafa,17300,6,6,16200,500,FALSE,500
Salgadinhos,ITC Mestre Chef Vegetal Biryani Culinaria Pasta,7500,30,5,5200,80,FALSE,80
Salgadinhos,Jivana Rapadura,10000,0,2,10000,950,FALSE,950
Salgadinhos,Praakritik Organico Besan,17000,6,6,15900,500,FALSE,500
Salgadinhos,MTR Instantaneo Gulab Jamun Mistura,19500,9,6,17600,500,FALSE,500
Salgadinhos,Maggi Magico Cubos Extra Frango,19900,0,2,19900,240,FALSE,240
Salgadinhos,On1y Misto Ervas,9900,0,6,9900,14,FALSE,14
Salgadinhos,Popular Essenciais Urad Gola Preto (Un-Polished),8000,10,6,7200,500,FALSE,500
Salgadinhos,Gits Dessert Mistura China Grass Bombay Halwa,5500,0,4,5500,80,FALSE,80
Salgadinhos,Praakritik Organico Basmati Arroz,17000,0,5,17000,500,FALSE,500
Salgadinhos,Ceres Alimentos Nalli Nihari Instantaneo Liquido Masala,22000,50,6,11000,200,FALSE,200
Salgadinhos,Borges Canola Oleo Estimacao Garrafa,39900,0,6,39900,1000,FALSE,1
Salgadinhos,Suhana Biryani Masala,6600,0,6,6600,50,FALSE,50
Salgadinhos,On1y Preto Sal Moedor,9900,0,6,9900,100,FALSE,100
Salgadinhos,Popular Essenciais Nylon Gergelim,4000,2,6,3900,100,FALSE,100
Salgadinhos,Pillsbury Rico Choco Oven Bolo Mistura - Ovo Sem,17000,6,6,15900,270,FALSE,270
Salgadinhos,Weikfield Tomate Molho Instantaneo Macarrao,2500,0,1,2500,77,FALSE,77
Salgadinhos,Praakritik Organico Jowar Farinha de trigo integral,11000,6,6,10300,500,FALSE,500
Salgadinhos,Sem acucar Ouro Baixo Caloria Adocante ,27000,7,6,25100,50,FALSE,50
Salgadinhos,Epicurea Tailandesa Jasmim Arroz,29500,0,4,29500,500,FALSE,500
Salgadinhos,Yummiez Frango Alho Palitos Sache,25000,0,5,25000,400,FALSE,400
Salgadinhos,RRO Primio Refinado Amendoim (Jar),49000,11,6,43600,2000,FALSE,2
Salgadinhos,Praakritik Organico Tuvar Lentilha,14000,0,6,14000,500,FALSE,500
Salgadinhos,Sem acucar Ouro Baixo Caloria Adocante,18500,5,3,17500,300,FALSE,300
Salgadinhos,Cantina Feijao Mexicano Feijao,25000,14,6,21300,410,FALSE,410
Salgadinhos,Pillsbury Oven Bolo Mistura - Baunilha,17500,10,6,15600,225,FALSE,225
Salgadinhos,Hershey's Chocolate Leite Booster,20000,0,6,20000,450,FALSE,450
Salgadinhos,Popular Essenciais Byadagi Pimenta Stemless,8000,0,6,8000,100,FALSE,100
Salgadinhos,Suhana Tempero Mistura - Frango Biryani,6600,0,6,6600,50,FALSE,50
Salgadinhos,Praakritik Organico Amarelo Moon Lentilha,13500,0,6,13500,500,FALSE,500
Salgadinhos,Maggi Magico Cubos Extra Frango,19900,10,6,17900,240,FALSE,240
Salgadinhos,Dhara Filtrado Amendoim Oleo (Jar),105000,0,2,105000,5000,FALSE,5
Salgadinhos,24 Mantra Sona Masuri Marrom Arroz,47500,10,6,42300,5000,FALSE,5
Salgadinhos,24 Mantra Organico Pancharatna Lentilha - Partido,13000,7,6,12000,500,FALSE,500
Salgadinhos,24 Mantra Organico Cominho Em po,7000,0,6,7000,100,FALSE,100
Salgadinhos,Popular Essenciais Samba Broken Trigo,10000,11,6,8900,500,FALSE,500
Salgadinhos,Betty Crocker Chocolate Fudge Bolo Mistura,29500,0,6,29500,475,FALSE,475
Salgadinhos,Borges Extra Leve Oliva Oleo Garrafa ,260000,46,6,139900,2000,FALSE,2
Salgadinhos,Voador Bird Premium Laranja Artificial Alimento Essencia,6000,0,6,6000,20,FALSE,20
Salgadinhos,Popular Essenciais Vermelho Cherry/Gundu Pimenta,9500,0,6,9500,100,FALSE,100
Salgadinhos,Super Saver Kolam Arroz Sortex Limpo ,70000,10,3,63000,5000,FALSE,5
Salgadinhos,Voador Bird Alimento Essencia - Kewra,5000,0,6,5000,20,FALSE,20
Salgadinhos,MTR Vada Cafe da manha,20000,0,1,20000,500,FALSE,500
Salgadinhos,On1y Macarrao Tempero,9900,0,6,9900,30,FALSE,30
Salgadinhos,Praakritik Organico Indrayani Arroz,7000,0,6,7000,500,FALSE,500
Salgadinhos,On1y Pizza Tempero,9900,0,6,9900,28,FALSE,28
Salgadinhos,Kitchens de India Ervilha Paneer Mistura,12000,30,4,8400,285,FALSE,285
Salgadinhos,Aashirvaad Svasti Vaca Ghee Tetra Pacote,29500,0,6,29500,500,FALSE,500
Salgadinhos,Weikfield Cooker Bolo Mistura - Baunilha,9500,0,6,9500,150,FALSE,150
Salgadinhos,Praakritik Organico Kapli Trigo Farinha de trigo integral,16500,10,6,14700,1000,FALSE,1
Salgadinhos,Epicurea Sushi Arroz,29500,0,6,29500,500,FALSE,500
Salgadinhos,Sem acucar Natural Verde Stevia Folhas Zero Caloria,7500,0,2,7500,100,FALSE,100
Salgadinhos,Smith & Jones Italiano Temperos Masala Mistura,9900,0,6,9900,75,FALSE,75
Salgadinhos,Satyam Nighties Temperos Pimenta Bore,8900,10,6,8000,100,FALSE,100
Salgadinhos,Weikfield Vegetariano Geleia Cristais - Laranja,4500,2,6,4400,90,FALSE,90
Salgadinhos,Praakritik Organico Jumbo Rolled Aveia,19000,11,6,16900,500,FALSE,500
Salgadinhos,On1y Mar Sal Moedor,8900,0,6,8900,100,FALSE,100
Salgadinhos,Delicia Castanhas Berries Mistura ,39900,20,6,31900,200,FALSE,200
Salgadinhos,Everest Kesari Leite Masala,20500,0,6,20500,50,FALSE,20
Salgadinhos,Praakritik Organico Gengibre Em po,13900,10,6,12500,100,FALSE,100
Salgadinhos,Suhana Mutton Molho Mistura,4500,0,4,4500,80,FALSE,80
Salgadinhos,On1y Salada Tempero Moedor,13900,0,6,13900,45,FALSE,45
Salgadinhos,Figaro Puro Oliva Oleo,32500,8,1,29900,200,FALSE,200
Salgadinhos,Madhur Acucar,6000,6,0,5600,1000,TRUE,1
Salgadinhos,Amul Fresco Creme,6300,0,0,6300,250,TRUE,250
Salgadinhos,Madhur Puro E Hygienic Acucar,29500,9,0,26600,5000,TRUE,5
Salgadinhos,Satyam Poha Jada,3500,8,0,3200,500,TRUE,500
Salgadinhos,Aashirvaad Superior MP Integral Trigo Farinha de trigo integral,5300,1,0,5200,1000,TRUE,1
Salgadinhos,Fortune Soyabean Oleo,21000,13,0,18100,1000,TRUE,1
Salgadinhos,Maggi Masala Ae Magico,5800,6,0,5400,72,TRUE,72
Salgadinhos,Aashirvaad Iodised Sal ,2200,13,0,1900,1000,TRUE,1
Salgadinhos,Maggi 2-Minute Instantaneo Macarrao instantaneo - Masala,4400,0,0,4400,280,TRUE,280
Salgadinhos,Popular Essenciais Phool Makhana (Jumbo Size),15000,14,0,12800,100,TRUE,100
Salgadinhos,Aashirvaad Farinha de trigo integral Com Mutigrains,31500,8,0,28700,5000,TRUE,5
Salgadinhos,Tata Sampann Poha,4400,6,0,4100,500,TRUE,500
Salgadinhos,Fortune Besan Farinha,12000,0,0,12000,1000,TRUE,1
Salgadinhos,Popular Essenciais Toor Lentilha (Un-Polished),8000,7,0,7400,500,TRUE,500
Salgadinhos,Everest Tikhalal Picante & Vermelho Pimenta Em po,4700,2,0,4600,100,TRUE,100
Salgadinhos,Popular Essenciais Chia Sementes,5000,2,0,4900,100,TRUE,100
Salgadinhos,Tata Sampann Unpolished Toor Dal/Arhar Lentilha,17900,1,0,17700,1000,TRUE,200
Salgadinhos,Everest Coentro Em po,3200,3,0,3100,100,TRUE,100
Salgadinhos,Satyam Fino Poha Patla,3800,7,0,3500,500,TRUE,500
Salgadinhos,Popular Essenciais Sona Masouri Verde Arroz,7500,0,0,7500,1000,TRUE,1
Salgadinhos,Tata Sampann Alto Protien Grao de bico Lentilha - Partido,6400,0,0,6400,500,TRUE,500
Salgadinhos,Satyam Singdana ,11900,6,0,11100,500,TRUE,500
Salgadinhos,Tata Sampann Feijao mungo Chilka ,8800,6,0,8200,500,TRUE,500
Salgadinhos,Tata Sampann Alto Protien Toor Lentilha - Partido,9100,2,0,8900,500,TRUE,500
Salgadinhos,Ching's Chow Mein Hakka Macarrao instantaneo Masala,1000,0,0,1000,20,TRUE,20
Salgadinhos,Everest Chat Masala,6500,9,0,5900,100,TRUE,100
Salgadinhos,Popular Essenciais Preto Marrom Grao de bico (Un-Polished),5500,9,0,5000,500,TRUE,500
Salgadinhos,Dabur Gengibre Alho Pasta,5000,6,0,4700,200,TRUE,200
Salgadinhos,Ching's Segredo Vegetariano Hakka Macarrao instantaneo,10700,0,0,10700,600,TRUE,600
Salgadinhos,Saffola Aveia 100 % Natural,1500,0,0,1500,38,TRUE,38
Salgadinhos,Everest Kashmiri Lal Pimenta Em po,31000,10,0,27900,500,TRUE,500
Salgadinhos,Popular Essenciais Preto Raisins Seedless,6000,10,0,5400,100,TRUE,100
Salgadinhos,Daawat Rozana Super Basmati Arroz,7900,0,0,7900,1000,TRUE,1
Salgadinhos,Everest Cominho Em po (Jeera),3000,3,0,2900,50,TRUE,50
Salgadinhos,Everest Sambhar Masala,3400,2,0,3300,50,TRUE,50
Salgadinhos,Maggi Pimenta Chow Cuppa Macarrao instantaneo,5000,0,0,5000,70,TRUE,70
Salgadinhos,Popular Essenciais Mostarda Sementes Rai Grande,2000,0,0,2000,100,TRUE,100
Salgadinhos,Patanjali Cow's Ghee,56500,0,0,56500,1000,TRUE,1
Salgadinhos,Everest Amchur Em po,4200,2,0,4100,50,TRUE,50
Salgadinhos,Daawat Super Basmati Arroz,18500,8,0,16900,1000,TRUE,1
Salgadinhos,Popular Essenciais Sabudana,6000,10,0,5400,500,TRUE,500
Salgadinhos,Popular Essenciais Marrom Acucar,4000,0,0,4000,500,TRUE,500
Salgadinhos,Everest Coentro Em po,7000,10,0,6300,200,TRUE,200
Salgadinhos,Sunfeast Yippee! Magico Masala Macarrao instantaneo,4800,6,0,4500,240,TRUE,240
Salgadinhos,Tata Cha Ouro,3500,0,0,3500,100,TRUE,200
Salgadinhos,Daawat Rozana Ouro Basmati Arroz,9000,1,0,8900,1000,TRUE,1
Salgadinhos,Topo Ramen Masala,9100,9,0,8200,560,TRUE,560
Salgadinhos,Everest Acafrao da terra Em po,6700,10,0,6000,200,TRUE,200
Salgadinhos,Popular Essenciais Buckwheat Farinha (Kuttu Atta),12500,9,0,11300,500,TRUE,500
Salgadinhos,Keya Italiano Pizza Oregano,10900,11,0,9700,80,TRUE,80
Salgadinhos,Chef's Cesta Durum Trigo Penne Macarrao,16000,50,0,8000,500,TRUE,500
Salgadinhos,Tata Sampann Kala Grao de bico,12500,0,0,12500,1000,TRUE,1
Salgadinhos,India Gate Basmati Arroz,21000,0,0,21000,1000,TRUE,1
Salgadinhos,24 Mantra Organico Integral Trigo Farinha de trigo integral,6400,7,0,5900,1000,TRUE,1
Salgadinhos,Zorabian Frango Carne moida Parathas,19000,0,0,19000,300,TRUE,300
Salgadinhos,Sunfeast Macarrao Guloseima Pacote de Tomate Queijo,2800,17,0,2300,65,TRUE,65
Salgadinhos,Sugarlite 50% Less Calories Acucar Sache,9900,40,0,5900,500,TRUE,500
Salgadinhos,Popular Essenciais Sabja/Basil Sementes,6000,15,0,5100,100,TRUE,100
Salgadinhos,Patanjali Puro Mel,9500,0,0,9500,250,TRUE,250
Salgadinhos,Weikfield Falooda Mistura - Manga,4900,2,0,4800,200,TRUE,200
Salgadinhos,Pro Nature Organico Sonamasoori Marrom Arroz,10200,7,0,9400,1000,TRUE,1
Salgadinhos,Maggi Especial Masala Apimentado Saboroso Macarrao instantaneo,7200,0,0,7200,280,TRUE,280
Salgadinhos,Godrej Yummiez Frango Cafe da manha Salami,15000,4,0,14300,250,TRUE,250
Salgadinhos,Everest Saffron Kesar,12000,0,0,12000,1,TRUE,0
"Laticínios, Pão e Massas",Mother Laticinio Toned Leite Sache,2500,0,4,2500,500,FALSE,500
"Laticínios, Pão e Massas",Mother Laticinio Classico Coalhada,3000,3,6,2900,400,FALSE,400
"Laticínios, Pão e Massas",Mother Laticinio Ultra Full Creme Leite,3100,0,4,3100,500,FALSE,500
"Laticínios, Pão e Massas",Amul Manteiga - Pasteurised,5000,2,6,4900,100,FALSE,100
"Laticínios, Pão e Massas",Britannia Sanduiche Branco Pao,3300,0,4,3300,350,FALSE,350
"Laticínios, Pão e Massas",iD Coalhada Sache,3500,2,6,3400,400,FALSE,400
"Laticínios, Pão e Massas",iD Idli & Dosa Batter ,8000,15,6,6800,1000,FALSE,1
"Laticínios, Pão e Massas",Britannia 100% Integral Trigo Pao,4500,0,4,4500,450,FALSE,450
"Laticínios, Pão e Massas",Britannia Healthy Fatia Sanduiche Pao,4000,0,4,4000,450,FALSE,450
"Laticínios, Pão e Massas",Gowardhan Classico Bloco Fresco Paneer,8900,8,6,8100,200,FALSE,200
"Laticínios, Pão e Massas",Amul Processado Queijo Cubos,10600,4,6,10100,200,FALSE,200
"Laticínios, Pão e Massas",Britannia Pao,2200,0,4,2200,250,FALSE,250
"Laticínios, Pão e Massas",Amul Manteiga - Pasteurised,24500,2,6,24000,500,FALSE,500
"Laticínios, Pão e Massas",Arden Ovos Branco,9700,0,4,9700,696,FALSE,12
"Laticínios, Pão e Massas",Arden Ovos Branco,6500,15,4,5500,348,FALSE,6
"Laticínios, Pão e Massas",Nestle A+ Nutrir Iogurte,3500,2,6,3400,200,FALSE,200
"Laticínios, Pão e Massas",Britannia Hamburguer Bun com Sesame Seed,1500,0,4,1500,100,FALSE,100
"Laticínios, Pão e Massas",Amul Congelado Malai Paneer,7500,2,6,7300,200,FALSE,200
"Laticínios, Pão e Massas",iD Natural Paneer,10500,5,6,9900,200,FALSE,200
"Laticínios, Pão e Massas",Britannia Fruta Bun,1700,0,3,1700,100,FALSE,100
"Laticínios, Pão e Massas",Amul Queijo - Processado Fatias,12200,1,6,12000,200,FALSE,200
"Laticínios, Pão e Massas",iD Coalhada Copo,6000,0,6,6000,400,FALSE,400
"Laticínios, Pão e Massas",Assar Loja Premium Branco Sanduiche Pao,3000,0,1,3000,400,FALSE,400
"Laticínios, Pão e Massas",Britannia Multigraos Pao ,5500,0,4,5500,400,FALSE,400
"Laticínios, Pão e Massas",Amul Processado Queijo Bloco,10600,0,6,10600,200,FALSE,200
"Laticínios, Pão e Massas",Nestle A+ Nutrir Iogurte,7000,2,6,6800,400,FALSE,400
"Laticínios, Pão e Massas",Arden Ovos Marrom,8500,7,4,7900,348,FALSE,6
"Laticínios, Pão e Massas",Epigamia Misti Doi,3000,0,6,3000,85,FALSE,85
"Laticínios, Pão e Massas",Amul Queijo - Bloco,24500,2,6,24000,500,FALSE,500
"Laticínios, Pão e Massas",Amul Manteiga - Pasteurised (School Pack),5900,3,6,5700,100,FALSE,100
"Laticínios, Pão e Massas",Britannia Marrom Pao ,4200,0,4,4200,400,FALSE,400
"Laticínios, Pão e Massas",Amul Fresco Creme,19700,3,3,19100,1000,FALSE,1
"Laticínios, Pão e Massas",Epigamia Natural Greek Iogurte,4500,0,6,4500,90,FALSE,90
"Laticínios, Pão e Massas",Assar Loja Pizza Base,3000,0,1,3000,150,FALSE,150
"Laticínios, Pão e Massas",Amul Delicioso Gordura Pasta - Colesterol Sem,1800,5,6,1700,100,FALSE,100
"Laticínios, Pão e Massas",D'lecta Laticinio Creme,5400,5,6,5100,200,FALSE,200
"Laticínios, Pão e Massas",Nestle A+ Actiplus Probiotic Iogurte Simples Coalhada,7800,3,5,7500,400,FALSE,400
"Laticínios, Pão e Massas",Bio Nutrients Puro Diet Tofu Ouro ,6000,5,5,5700,200,FALSE,200
"Laticínios, Pão e Massas",Amul Delicioso Gordura Pasta - Colesterol Sem,8800,2,2,8600,500,FALSE,500
"Laticínios, Pão e Massas",Amul Mithai Mate Condensed Adocado Leite,5600,3,4,5400,200,FALSE,200
"Laticínios, Pão e Massas",Arden Desi Ovos,11000,13,4,9500,348,FALSE,6
"Laticínios, Pão e Massas",Amul Queijo - Pimentao,8500,3,6,8200,200,FALSE,200
"Laticínios, Pão e Massas",Amul Queijo Pasta Cremoso,8500,5,6,8000,180,FALSE,180
"Laticínios, Pão e Massas",Assar Loja Foot Longo,4000,0,1,4000,200,FALSE,200
"Laticínios, Pão e Massas",Amul Queijo Fatias,36000,0,1,35900,750,FALSE,750
"Laticínios, Pão e Massas",Suguna Sharp Ovo ,7200,13,3,6200,348,FALSE,6
"Laticínios, Pão e Massas",Amul Queijo Molho Mexicano Molho,7500,4,1,7200,200,FALSE,200
"Laticínios, Pão e Massas",Nestle Do dia a dia Laticinio Clareador,21000,0,4,21000,400,FALSE,400
"Laticínios, Pão e Massas",Amul Pizza Queijo Processado,10900,4,6,10400,200,FALSE,200
"Laticínios, Pão e Massas",Betty Crocker Complete Panqueca Mistura Original,11000,4,6,10500,250,FALSE,500
"Laticínios, Pão e Massas",Amul Light Pasta,4000,2,5,3900,100,FALSE,100
"Laticínios, Pão e Massas",Ir Queijo Fatia - Simples,14000,5,6,13300,200,FALSE,200
"Laticínios, Pão e Massas",Pillsbury Choco Chip Panqueca Mistura,9900,5,6,9400,165,FALSE,165
"Laticínios, Pão e Massas",RRO Azedo Creme,27500,50,4,13700,200,FALSE,200
"Laticínios, Pão e Massas",D'lecta Natural Feta Queijo Bloco,10000,5,4,9500,100,FALSE,100
"Laticínios, Pão e Massas",Suguna Ativo - DHA,7200,13,4,6200,348,FALSE,6
"Laticínios, Pão e Massas",Ir Queijo Processado Angles Simples,10000,5,6,9500,160,FALSE,160
"Laticínios, Pão e Massas",Epigamia Greek Iogurte - Natural,20000,0,1,20000,400,FALSE,400
"Laticínios, Pão e Massas",Amul Unsalted Culinaria Manteiga,24500,2,6,23800,500,FALSE,500
"Laticínios, Pão e Massas",Integral Truth Meio amargo Chocolate Amendoim Manteiga - Cremoso,23500,25,6,17400,325,FALSE,325
"Laticínios, Pão e Massas",Laughing Vaca Queijo Fatias,15500,0,2,15500,200,FALSE,200
"Laticínios, Pão e Massas",Epigamia Amendoa Leite Sem acucar Laticinio Sem,30000,33,4,19900,1000,FALSE,1
"Laticínios, Pão e Massas",Ir Queijo Pasta Simples,9900,5,6,9400,200,FALSE,200
"Laticínios, Pão e Massas",So Bom Amendoa Leite - Natural Sem acucar,7000,0,4,7000,200,FALSE,200
"Laticínios, Pão e Massas",Amul Queijo Molho Jalapeno,7500,0,5,7500,200,FALSE,200
"Laticínios, Pão e Massas",D'lecta Creme Queijo,16900,4,4,16100,150,FALSE,150
"Laticínios, Pão e Massas",Dlecta Natural Cheddar Fatias,19900,5,6,18900,200,FALSE,200
"Laticínios, Pão e Massas",Suguna Heart- Omega3,7200,13,4,6200,348,FALSE,6
"Laticínios, Pão e Massas",Ir Queijo Pasta - Alho,9900,5,6,9400,200,FALSE,200
"Laticínios, Pão e Massas",Ir Pizza Queijo,14000,5,6,13300,200,FALSE,200
"Laticínios, Pão e Massas",RRO Cheddar Bloco Queijo,29500,50,6,14700,200,FALSE,200
"Laticínios, Pão e Massas",Integral Truth Amendoim Manteiga Com Tamaras - Cremoso Sem Acucar,21500,9,6,19400,325,FALSE,325
"Laticínios, Pão e Massas",Suguna Fit Ovo,12000,43,4,6800,348,FALSE,6
"Laticínios, Pão e Massas",Pantai Coco Creme,15000,4,4,14300,400,FALSE,400
"Laticínios, Pão e Massas",RRO Fresco Ricotta,27500,50,6,13700,200,FALSE,200
"Laticínios, Pão e Massas",Dlecta Queijo Cubos 2,14500,5,6,13700,200,FALSE,200
"Laticínios, Pão e Massas",RRO Mussarela Pizza Queijo,27500,50,6,13700,200,FALSE,200
"Laticínios, Pão e Massas",Laughing Vaca Queijo Cubos,15000,0,4,15000,200,FALSE,200
"Laticínios, Pão e Massas",Yogabar 100% Puro Amendoim Manteiga Cremoso & Saboroso Sem acucar,22900,10,6,20600,400,FALSE,400
"Laticínios, Pão e Massas",RRO Burrata Queijo,25000,50,4,12500,200,FALSE,200
"Laticínios, Pão e Massas",Integral Truth Meio amargo Chocolate Amendoim Manteiga - Crocante,23500,20,5,18800,325,FALSE,325
"Laticínios, Pão e Massas",Ir Queijo Processado Squares,12500,5,6,11800,200,FALSE,200
"Laticínios, Pão e Massas",Funfoods Amendoim Manteiga Crocante,16900,7,1,15600,400,FALSE,400
"Laticínios, Pão e Massas",Amul Safed Makkhan,23500,1,6,23200,500,FALSE,500
"Laticínios, Pão e Massas",Ir Queijo Pasta - Four Pimentao (Soft & Creamy),9900,5,6,9400,200,FALSE,200
"Laticínios, Pão e Massas",Dlicia Whip Topping Garrafa,23500,27,5,17100,1000,FALSE,1
"Laticínios, Pão e Massas",Amulya Laticinio Clareador ,38000,2,4,37200,1000,FALSE,1
"Laticínios, Pão e Massas",Laughing Vaca Queijo 8 Portion 120Gm Importado,11000,0,6,11000,120,FALSE,120
"Laticínios, Pão e Massas",Integral Truth Amendoim Manteiga - Adocado & Crocante,21500,20,6,17200,325,FALSE,325
"Laticínios, Pão e Massas",Ir Processado Queijo Bloco,12500,4,6,11900,200,FALSE,200
"Laticínios, Pão e Massas",Ir Queijo Processado Bloco,24900,4,6,23700,400,FALSE,400
"Laticínios, Pão e Massas",RRO Goat Leite Fetta Cheee,34500,31,6,23700,100,FALSE,100
"Laticínios, Pão e Massas",RRO Mascarpone Queijo,35500,50,6,17700,200,FALSE,200
"Laticínios, Pão e Massas",D'lecta Cheddar Queijo,19900,5,6,18900,200,FALSE,200
"Laticínios, Pão e Massas",Funfoods Amendoim Manteiga Cremoso,16900,0,1,16900,400,FALSE,400
"Laticínios, Pão e Massas",Pantai Coco Leite,15000,0,4,15000,400,FALSE,400
"Laticínios, Pão e Massas",Dlecta Queijo Bloco,14500,0,6,14500,200,FALSE,200
"Laticínios, Pão e Massas",President Manteiga - Salgado,5400,0,6,5400,100,FALSE,100
"Laticínios, Pão e Massas",Laughing Vaca Simples Processado Queijo Bloco,15000,0,6,15000,200,FALSE,200
"Laticínios, Pão e Massas",Yoga Barra Amendoim Manteiga Meio amargo Chocolate Pote,24900,0,4,24900,400,FALSE,400
"Laticínios, Pão e Massas",Laughing Vaca Queijo Pasta Simples,11000,0,6,11000,180,FALSE,180
"Laticínios, Pão e Massas",Amul Malai Paneer Fresco ,7600,3,0,7300,200,TRUE,200
"Laticínios, Pão e Massas",Amul Taaza Toned Homogenised Leite,6600,3,0,6400,1000,TRUE,1
"Laticínios, Pão e Massas",Amul Fresco Creme,6300,0,0,6300,250,TRUE,250
"Laticínios, Pão e Massas",Amul Lactose Sem Leite,2500,4,0,2400,250,TRUE,250
"Laticínios, Pão e Massas",Assar Loja Integral Trigo Pao,4000,0,0,4000,400,TRUE,400
"Laticínios, Pão e Massas",Amul Slim Trim Skimmed Leite,7500,0,0,7500,1000,TRUE,1
"Laticínios, Pão e Massas",Amul Queijo Fatias,7100,1,0,7000,100,TRUE,100
